Contig	FOUR	THOUS
ruditapes_c16271	15	19
ruditapes_c16272	156	130
ruditapes_c16273	219	97
ruditapes_c16274	19	17
ruditapes_c16275	155	684
ruditapes_c16276	39	39
ruditapes_c16277	1	3
ruditapes_c16279	7	21
ruditapes_c16281	48	41
ruditapes_c16282	1	7
ruditapes_c16283	0	0
ruditapes_c16286	0	1
ruditapes_c16287	34	26
ruditapes_c16288	20	8
ruditapes_c16289	337	330
ruditapes_c16290	35	23
ruditapes_c16291	2	4
ruditapes_c16292	80	10
ruditapes_c16293	11	0
ruditapes_c16294	97	395
ruditapes_c16297	239	255
ruditapes_c16298	217	169
ruditapes_c16299	0	0
ruditapes_c16300	113	81
ruditapes_c16302	0	0
ruditapes_c16303	0	0
ruditapes_c16304	34	20
ruditapes_c16305	179	86
ruditapes_c16306	275	398
ruditapes_c16307	21	17
ruditapes_c16308	2214	939
ruditapes_c16311	98	23
ruditapes_c16312	20	0
ruditapes_c16313	163	99
ruditapes_c16315	3	9
ruditapes_c16317	28	31
ruditapes_c16318	23	27
ruditapes_c16319	30	35
ruditapes_c1632	24	30
ruditapes_c16320	165	85
ruditapes_c16321	134	89
ruditapes_c16322	54	27
ruditapes_c16323	39	182
ruditapes_c16324	1	0
ruditapes_c16325	0	0
ruditapes_c16327	125	96
ruditapes_c16328	4	0
ruditapes_c16329	1	0
ruditapes_c16331	1	9
ruditapes_c16332	50	23
ruditapes_c16333	3	2
ruditapes_c16334	20	50
ruditapes_c16335	2	0
ruditapes_c16336	5	0
ruditapes_c16337	17	1
ruditapes_c16338	102	49
ruditapes_c16339	5	0
ruditapes_c16340	96	40
ruditapes_c16342	315	261
ruditapes_c16343	65	41
ruditapes_c16345	187	91
ruditapes_c16347	12	9
ruditapes_c16348	0	6
ruditapes_c16349	8	0
ruditapes_c1635	0	0
ruditapes_c16351	20	15
ruditapes_c16353	29	26
ruditapes_c16354	47	13
ruditapes_c16356	112	91
ruditapes_c16357	60	12
ruditapes_c16358	0	3
ruditapes_c16359	85	51
ruditapes_c16362	0	0
ruditapes_c16363	66	23
ruditapes_c16364	43	20
ruditapes_c16365	464	682
ruditapes_c16367	29	104
ruditapes_c16368	3	0
ruditapes_c16369	0	13
ruditapes_c16371	16	2
ruditapes_c16372	0	7
ruditapes_c16373	4	5
ruditapes_c16374	1412	514
ruditapes_c16375	286	157
ruditapes_c16376	1350	1213
ruditapes_c16377	20	2
ruditapes_c16379	0	0
ruditapes_c16380	7	28
ruditapes_c16381	51	62
ruditapes_c16382	7	0
ruditapes_c16383	11	5
ruditapes_c16384	63	85
ruditapes_c16385	0	0
ruditapes_c16386	31	42
ruditapes_c16388	2	7
ruditapes_c1639	55	28
ruditapes_c16390	26	80
ruditapes_c16391	71	66
ruditapes_c16393	66	60
ruditapes_c16394	1	0
ruditapes_c16395	4	0
ruditapes_c16397	30	26
ruditapes_c1640	0	0
ruditapes_c16402	65	21
ruditapes_c16404	66	51
ruditapes_c16407	39	11
ruditapes_c16408	43	49
ruditapes_c16409	7	0
ruditapes_c1641	86	44
ruditapes_c16410	34	29
ruditapes_c16411	214	211
ruditapes_c16412	61	21
ruditapes_c16413	62	56
ruditapes_c16414	204	115
ruditapes_c16415	119	60
ruditapes_c16416	177	146
ruditapes_c16419	244	455
ruditapes_c16420	8	11
ruditapes_c16421	98	45
ruditapes_c16422	6	0
ruditapes_c16423	17	1
ruditapes_c16426	57	62
ruditapes_c16427	81	19
ruditapes_c16428	6	0
ruditapes_c16429	157	107
ruditapes_c16430	2	3
ruditapes_c16431	43	20
ruditapes_c16432	1	0
ruditapes_c16434	88	119
ruditapes_c16435	0	0
ruditapes_c16436	17	8
ruditapes_c16439	72	66
ruditapes_c16440	0	0
ruditapes_c16441	4	0
ruditapes_c16442	14	31
ruditapes_c16445	140	161
ruditapes_c16447	6	0
ruditapes_c16448	4	0
ruditapes_c16449	38	17
ruditapes_c16450	45	39
ruditapes_c16451	0	4
ruditapes_c16452	0	0
ruditapes_c16453	0	0
ruditapes_c16454	156	144
ruditapes_c16455	304	234
ruditapes_c16456	26	58
ruditapes_c16458	16	2
ruditapes_c16459	780	485
ruditapes_c16460	0	0
ruditapes_c16461	7	11
ruditapes_c16462	0	0
ruditapes_c16463	436	259
ruditapes_c16464	221	406
ruditapes_c16465	35	23
ruditapes_c16466	17	14
ruditapes_c16467	290	171
ruditapes_c16469	603	434
ruditapes_c16471	185	97
ruditapes_c16472	337	940
ruditapes_c16473	16	25
ruditapes_c16475	2	2
ruditapes_c16476	30	6
ruditapes_c16477	4	6
ruditapes_c16478	0	6
ruditapes_c16479	100	84
ruditapes_c1648	129	133
ruditapes_c16480	9	4
ruditapes_c16481	90	44
ruditapes_c16482	1	6
ruditapes_c16485	0	0
ruditapes_c16486	15	13
ruditapes_c16487	147	72
ruditapes_c16488	98	33
ruditapes_c16489	30	22
ruditapes_c1649	3	4
ruditapes_c16490	36	30
ruditapes_c16491	55	127
ruditapes_c16492	40	0
ruditapes_c16493	1	4
ruditapes_c16494	1	2
ruditapes_c16495	26	12
ruditapes_c16497	36	15
ruditapes_c165	276	238
ruditapes_c16500	55	50
ruditapes_c16501	20	35
ruditapes_c16504	74	129
ruditapes_c16506	6	0
ruditapes_c16507	2	1
ruditapes_c16508	27	0
ruditapes_c16509	474	344
ruditapes_c16510	280	257
ruditapes_c16511	5	0
ruditapes_c16512	53	35
ruditapes_c16513	0	0
ruditapes_c16515	8	17
ruditapes_c16516	0	0
ruditapes_c16517	157	56
ruditapes_c16518	55	41
ruditapes_c16519	0	2
ruditapes_c1652	16	1
ruditapes_c16520	215	92
ruditapes_c16521	489	368
ruditapes_c16523	7	0
ruditapes_c16524	143	92
ruditapes_c16525	763	852
ruditapes_c16528	0	0
ruditapes_c16529	6	0
ruditapes_c16530	175	112
ruditapes_c16531	0	0
ruditapes_c16532	89	72
ruditapes_c16534	0	0
ruditapes_c16535	113	110
ruditapes_c16536	97	60
ruditapes_c16537	186	111
ruditapes_c16539	454	264
ruditapes_c16540	7	1
ruditapes_c16541	223	188
ruditapes_c16546	33	24
ruditapes_c16547	3	5
ruditapes_c16548	3	2
ruditapes_c16549	1	9
ruditapes_c16552	6	0
ruditapes_c16554	370	238
ruditapes_c16555	5	23
ruditapes_c16557	0	0
ruditapes_c16558	0	7
ruditapes_c16559	5	7
ruditapes_c16560	149	87
ruditapes_c16561	1631	1080
ruditapes_c16562	106	45
ruditapes_c16563	34	17
ruditapes_c16566	361	172
ruditapes_c16567	30	32
ruditapes_c16568	1	0
ruditapes_c1657	111	36
ruditapes_c16570	2	2
ruditapes_c16571	97	13
ruditapes_c16572	21	28
ruditapes_c16574	9	5
ruditapes_c16575	42	3
ruditapes_c16576	26	8
ruditapes_c16578	37	14
ruditapes_c16579	95	45
ruditapes_c16580	1	0
ruditapes_c16581	19	0
ruditapes_c16582	14	62
ruditapes_c16586	1	0
ruditapes_c16589	248	179
ruditapes_c16590	1	0
ruditapes_c16591	73	54
ruditapes_c16592	59	106
ruditapes_c16593	94	178
ruditapes_c16594	306	197
ruditapes_c16596	0	0
ruditapes_c16598	4	0
ruditapes_c16599	26	18
ruditapes_c166	824	568
ruditapes_c1660	63	23
ruditapes_c16600	3	3
ruditapes_c16601	539	629
ruditapes_c16602	0	0
ruditapes_c16604	9	2
ruditapes_c16605	19	5
ruditapes_c16607	43	15
ruditapes_c16608	84	108
ruditapes_c16611	5	2
ruditapes_c16612	36	18
ruditapes_c16613	51	40
ruditapes_c16614	42	201
ruditapes_c16615	1079	1121
ruditapes_c16616	281	223
ruditapes_c16617	4	24
ruditapes_c1662	10	0
ruditapes_c16620	0	0
ruditapes_c16624	150	45
ruditapes_c16625	2	18
ruditapes_c16626	7	6
ruditapes_c16627	0	6
ruditapes_c16629	233	110
ruditapes_c16630	717	435
ruditapes_c16631	0	0
ruditapes_c16633	69	36
ruditapes_c16634	333	367
ruditapes_c16635	56	24
ruditapes_c16636	9	11
ruditapes_c16637	216	207
ruditapes_c16638	4	2
ruditapes_c16639	1	0
ruditapes_c16640	109	78
ruditapes_c16641	25	6
ruditapes_c16642	65	29
ruditapes_c16644	352	369
ruditapes_c16645	321	222
ruditapes_c16648	0	0
ruditapes_c16649	14	2
ruditapes_c16650	73	58
ruditapes_c16651	660	148
ruditapes_c16653	0	1
ruditapes_c16654	247	114
ruditapes_c16655	0	0
ruditapes_c16657	284	181
ruditapes_c16658	13	5
ruditapes_c16659	27	23
ruditapes_c16660	147	105
ruditapes_c16661	4	5
ruditapes_c16662	2	7
ruditapes_c16664	56	39
ruditapes_c16665	80	43
ruditapes_c16667	418	134
ruditapes_c16669	82	58
ruditapes_c1667	0	0
ruditapes_c16670	26	6
ruditapes_c16671	130	43
ruditapes_c16672	100	37
ruditapes_c16674	0	0
ruditapes_c16675	1	0
ruditapes_c16676	1	0
ruditapes_c16677	28	23
ruditapes_c16678	52	57
ruditapes_c16679	176	76
ruditapes_c16680	19	4
ruditapes_c16681	52	54
ruditapes_c16683	5	24
ruditapes_c16684	9	0
ruditapes_c16686	6	5
ruditapes_c16687	8	4
ruditapes_c16688	3	1
ruditapes_c16689	58	53
ruditapes_c1669	113	87
ruditapes_c16690	0	0
ruditapes_c16691	84	69
ruditapes_c16692	695	433
ruditapes_c16695	681	334
ruditapes_c16697	18	25
ruditapes_c16698	29	54
ruditapes_c16699	151	153
ruditapes_c1670	855	520
ruditapes_c16700	542	547
ruditapes_c16701	1212	646
ruditapes_c16702	182	160
ruditapes_c16703	277	222
ruditapes_c16704	78	116
ruditapes_c16705	143	229
ruditapes_c16706	1	0
ruditapes_c16707	0	0
ruditapes_c16708	225	394
ruditapes_c16709	94	33
ruditapes_c1671	13	0
ruditapes_c16710	134	96
ruditapes_c16711	55	9
ruditapes_c16712	170	103
ruditapes_c16714	33	26
ruditapes_c16716	0	0
ruditapes_c16717	75	25
ruditapes_c16719	23	3
ruditapes_c16720	4	4
ruditapes_c16723	31110753	9854007
ruditapes_c16724	7	6
ruditapes_c16725	10	0
ruditapes_c16726	23	10
ruditapes_c16728	14	7
ruditapes_c16729	36	0
ruditapes_c1673	114	133
ruditapes_c16730	148	295
ruditapes_c16731	132	120
ruditapes_c16733	26	14
ruditapes_c16734	157	89
ruditapes_c16736	122	148
ruditapes_c16738	3	0
ruditapes_c1674	27	33
ruditapes_c16740	0	0
ruditapes_c16741	186	53
ruditapes_c16742	0	0
ruditapes_c16743	80	356
ruditapes_c16744	349	190
ruditapes_c16746	0	0
ruditapes_c16747	267	246
ruditapes_c16749	0	1
ruditapes_c1675	31	56
ruditapes_c16750	122	104
ruditapes_c16752	11	9
ruditapes_c16753	9	0
ruditapes_c16755	0	0
ruditapes_c16756	10	14
ruditapes_c16757	1	0
ruditapes_c16758	0	2
ruditapes_c16759	74	48
ruditapes_c1676	4	3
ruditapes_c16760	2	0
ruditapes_c16761	93	126
ruditapes_c16762	30	34
ruditapes_c16763	27	0
ruditapes_c16766	3	7
ruditapes_c16767	0	0
ruditapes_c16768	0	0
ruditapes_c16769	14	26
ruditapes_c1677	473	348
ruditapes_c16770	0	0
ruditapes_c16771	13	5
ruditapes_c16772	28	18
ruditapes_c16773	652	617
ruditapes_c16777	36	23
ruditapes_c16778	1	2
ruditapes_c1678	112	63
ruditapes_c16780	2	0
ruditapes_c16781	6	33
ruditapes_c16784	6	7
ruditapes_c16785	13	3
ruditapes_c16786	18	16
ruditapes_c16787	18	11
ruditapes_c16788	21	36
ruditapes_c16789	0	0
ruditapes_c1679	913	455
ruditapes_c16790	4	7
ruditapes_c16791	74	106
ruditapes_c16792	161	82
ruditapes_c16795	261	164
ruditapes_c16796	179	156
ruditapes_c16797	106	181
ruditapes_c16798	4	0
ruditapes_c16799	6	7
ruditapes_c16800	45	0
ruditapes_c16801	33	8
ruditapes_c16802	2	15
ruditapes_c16804	295	203
ruditapes_c16806	1	3
ruditapes_c16808	68	45
ruditapes_c16809	32	7
ruditapes_c16811	1	0
ruditapes_c16812	245	304
ruditapes_c16814	59	88
ruditapes_c16815	21	83
ruditapes_c16816	5	6
ruditapes_c16818	5	0
ruditapes_c16819	58	46
ruditapes_c16820	4	4
ruditapes_c16821	42	23
ruditapes_c16822	68	56
ruditapes_c16823	5	14
ruditapes_c16824	161	118
ruditapes_c16825	487	203
ruditapes_c16826	2	0
ruditapes_c16827	374	234
ruditapes_c16828	521	307
ruditapes_c1683	7	5
ruditapes_c16830	10	0
ruditapes_c16831	7	9
ruditapes_c16832	151	124
ruditapes_c16833	3	3
ruditapes_c16834	35	69
ruditapes_c16835	25	12
ruditapes_c16836	106	60
ruditapes_c16838	61	61
ruditapes_c16839	19	18
ruditapes_c1684	206	183
ruditapes_c16840	2	8
ruditapes_c16843	1	0
ruditapes_c16844	0	0
ruditapes_c16846	34	5
ruditapes_c16847	52	60
ruditapes_c16848	2	2
ruditapes_c16849	67	21
ruditapes_c16850	29	17
ruditapes_c16851	784	934
ruditapes_c16852	2	0
ruditapes_c16854	0	0
ruditapes_c16855	8	20
ruditapes_c16856	24	26
ruditapes_c16857	54	56
ruditapes_c16858	41	47
ruditapes_c16859	0	0
ruditapes_c1686	3	4
ruditapes_c16860	437	604
ruditapes_c16861	0	1
ruditapes_c16862	97	63
ruditapes_c16864	137	37
ruditapes_c16865	11	1
ruditapes_c16866	0	0
ruditapes_c16868	20	17
ruditapes_c16869	357	305
ruditapes_c16870	109	75
ruditapes_c16871	932	683
ruditapes_c16872	118	110
ruditapes_c16873	248	164
ruditapes_c16875	0	1
ruditapes_c16878	311	442
ruditapes_c16879	89	57
ruditapes_c16880	0	0
ruditapes_c16881	63	24
ruditapes_c16882	9	5
ruditapes_c16883	11	10
ruditapes_c16884	51	74
ruditapes_c16886	360	519
ruditapes_c16887	4	12
ruditapes_c16888	45	131
ruditapes_c16889	61	24
ruditapes_c1689	190	29
ruditapes_c16890	5	0
ruditapes_c16891	0	2
ruditapes_c16893	55	62
ruditapes_c16894	0	7
ruditapes_c16895	220	109
ruditapes_c16896	0	0
ruditapes_c16897	67	18
ruditapes_c16898	32	1
ruditapes_c16899	14	0
ruditapes_c1690	16	0
ruditapes_c16900	95	38
ruditapes_c16901	5	0
ruditapes_c16903	6	11
ruditapes_c16904	193	139
ruditapes_c16907	4	17
ruditapes_c16908	46	83
ruditapes_c1691	3	1
ruditapes_c16910	4	0
ruditapes_c16911	15	43
ruditapes_c16912	7	0
ruditapes_c16913	13	7
ruditapes_c16914	0	0
ruditapes_c16915	6	6
ruditapes_c16916	13	14
ruditapes_c16918	28	13
ruditapes_c16919	33	15
ruditapes_c1692	284	111
ruditapes_c16920	5	0
ruditapes_c16921	51	31
ruditapes_c16922	222	88
ruditapes_c16924	3	12
ruditapes_c16925	96	79
ruditapes_c16926	14	11
ruditapes_c16928	5	0
ruditapes_c16929	13	17
ruditapes_c16930	0	1
ruditapes_c16931	11	13
ruditapes_c16933	672	1108
ruditapes_c16934	120	56
ruditapes_c16935	187	360
ruditapes_c16936	10	12
ruditapes_c16938	20	5
ruditapes_c1694	3	0
ruditapes_c16940	11	13
ruditapes_c16941	3	4
ruditapes_c16942	49	33
ruditapes_c16943	14	38
ruditapes_c16944	16	1
ruditapes_c16945	6	13
ruditapes_c16948	41	37
ruditapes_c16949	41	22
ruditapes_c1695	228	149
ruditapes_c16950	16	4
ruditapes_c16951	111	23
ruditapes_c16953	393	349
ruditapes_c16954	3	0
ruditapes_c16956	1	0
ruditapes_c16957	7	0
ruditapes_c16958	973	796
ruditapes_c16959	16	3
ruditapes_c1696	8	10
ruditapes_c16960	50	71
ruditapes_c16961	2	0
ruditapes_c16964	94	121
ruditapes_c16965	288	155
ruditapes_c16966	12	22
ruditapes_c16967	8	10
ruditapes_c16968	44	34
ruditapes_c16970	0	0
ruditapes_c16971	540	402
ruditapes_c16972	127	113
ruditapes_c16974	111	60
ruditapes_c16975	0	0
ruditapes_c16976	507	522
ruditapes_c16977	263	199
ruditapes_c16979	244	172
ruditapes_c16980	7	0
ruditapes_c16982	83	121
ruditapes_c16983	66	32
ruditapes_c16985	0	2
ruditapes_c16986	0	2
ruditapes_c16987	6	29
ruditapes_c16988	10	12
ruditapes_c1699	192	176
ruditapes_c16990	1023	1491
ruditapes_c16991	38	22
ruditapes_c16992	15	24
ruditapes_c16994	1	9
ruditapes_c16995	0	0
ruditapes_c16996	67	35
ruditapes_c16997	59	22
ruditapes_c16998	26	34
ruditapes_c16999	56	84
ruditapes_c17	0	0
ruditapes_c1700	0	0
ruditapes_c17001	89	45
ruditapes_c17005	6	6
ruditapes_c17006	3	6
ruditapes_c17007	463	609
ruditapes_c17008	0	0
ruditapes_c17010	0	0
ruditapes_c17011	1	0
ruditapes_c17012	23	21
ruditapes_c17013	1	0
ruditapes_c17014	24	96
ruditapes_c17015	25	16
ruditapes_c17016	49	28
ruditapes_c17017	132	118
ruditapes_c17018	0	0
ruditapes_c1702	119	41
ruditapes_c17020	6	6
ruditapes_c17022	1	3
ruditapes_c17024	4	0
ruditapes_c17027	458	353
ruditapes_c17029	70	82
ruditapes_c17030	0	0
ruditapes_c17031	6	0
ruditapes_c17033	788	395
ruditapes_c17034	10	0
ruditapes_c17035	0	0
ruditapes_c17036	44	35
ruditapes_c17037	562	577
ruditapes_c17038	51	25
ruditapes_c17039	12	11
ruditapes_c1704	3	0
ruditapes_c17040	1	0
ruditapes_c17041	7	0
ruditapes_c17043	482	216
ruditapes_c17044	0	3
ruditapes_c17045	0	0
ruditapes_c17047	19	33
ruditapes_c17049	27	42
ruditapes_c17050	0	0
ruditapes_c17052	1	2
ruditapes_c17053	121	148
ruditapes_c17054	18	16
ruditapes_c17055	0	6
ruditapes_c17056	9	10
ruditapes_c17057	0	0
ruditapes_c17058	68	44
ruditapes_c17059	82	79
ruditapes_c1706	534	382
ruditapes_c17060	18	7
ruditapes_c17062	94	102
ruditapes_c17063	284	148
ruditapes_c17064	0	11
ruditapes_c17065	0	0
ruditapes_c17066	113	72
ruditapes_c17067	759	433
ruditapes_c17068	1	2
ruditapes_c17069	83	65
ruditapes_c1707	21	7
ruditapes_c17070	1	0
ruditapes_c17071	58	39
ruditapes_c17072	117	22
ruditapes_c17073	112	31
ruditapes_c17074	202	83
ruditapes_c17075	38	2
ruditapes_c17076	38	7
ruditapes_c17077	15	19
ruditapes_c17080	27	12
ruditapes_c17081	0	0
ruditapes_c17082	7	3
ruditapes_c17083	1	4
ruditapes_c17085	26	1
ruditapes_c17087	5	9
ruditapes_c17088	31	123
ruditapes_c17089	13	12
ruditapes_c17090	7	0
ruditapes_c17092	12	5
ruditapes_c17094	0	2
ruditapes_c17096	510	393
ruditapes_c17097	199	152
ruditapes_c17098	455	1389
ruditapes_c171	2	0
ruditapes_c1710	16	18
ruditapes_c17100	34	11
ruditapes_c17101	92	43
ruditapes_c17102	46	129
ruditapes_c17103	237	72
ruditapes_c17105	414	220
ruditapes_c17106	76	18
ruditapes_c17107	5	0
ruditapes_c17108	150	140
ruditapes_c17109	9	0
ruditapes_c17110	27	5
ruditapes_c17111	14	8
ruditapes_c17112	0	0
ruditapes_c17113	93	31
ruditapes_c17114	0	0
ruditapes_c17115	56	37
ruditapes_c17117	806	535
ruditapes_c17118	0	0
ruditapes_c17120	9	5
ruditapes_c17122	90	52
ruditapes_c17123	39	84
ruditapes_c17126	50	29
ruditapes_c17127	1	0
ruditapes_c17128	350	210
ruditapes_c17130	36	19
ruditapes_c17131	4	5
ruditapes_c17132	193	104
ruditapes_c17133	5	0
ruditapes_c17134	0	8
ruditapes_c17135	35	19
ruditapes_c17136	1	0
ruditapes_c17137	0	16
ruditapes_c17138	18	30
ruditapes_c17139	52	34
ruditapes_c1714	1	0
ruditapes_c17140	111	145
ruditapes_c17144	12	22
ruditapes_c17145	15	23
ruditapes_c17146	4	0
ruditapes_c17147	121	75
ruditapes_c17148	2	3
ruditapes_c17149	0	0
ruditapes_c17152	122	160
ruditapes_c17153	415	659
ruditapes_c17154	131	26
ruditapes_c17155	0	0
ruditapes_c17156	212	70
ruditapes_c17157	0	0
ruditapes_c17158	2	3
ruditapes_c17159	109	71
ruditapes_c17160	140	173
ruditapes_c17162	1	0
ruditapes_c17164	3	1
ruditapes_c17165	0	0
ruditapes_c17166	0	0
ruditapes_c17167	45	17
ruditapes_c17168	97	52
ruditapes_c1717	468	275
ruditapes_c17170	2	2
ruditapes_c17171	0	1
ruditapes_c17172	0	6
ruditapes_c17173	5	5
ruditapes_c17174	4	14
ruditapes_c17175	548	231
ruditapes_c17176	0	5
ruditapes_c17177	709	723
ruditapes_c17178	72	13
ruditapes_c17179	142	617
ruditapes_c17180	1	0
ruditapes_c17181	718	400
ruditapes_c17184	273	205
ruditapes_c17186	52	32
ruditapes_c17187	139	118
ruditapes_c17188	0	0
ruditapes_c17189	110	69
ruditapes_c17190	16	15
ruditapes_c17191	116	33
ruditapes_c17193	1	1
ruditapes_c17194	50	114
ruditapes_c17195	0	0
ruditapes_c17197	0	0
ruditapes_c17198	1	0
ruditapes_c17199	2	0
ruditapes_c17200	0	0
ruditapes_c17205	469	450
ruditapes_c17208	21	22
ruditapes_c17209	122	53
ruditapes_c17211	1438	575
ruditapes_c17212	57	48
ruditapes_c17213	12	35
ruditapes_c17214	175	229
ruditapes_c17215	114	102
ruditapes_c17216	52	33
ruditapes_c17217	16	10
ruditapes_c17218	0	7
ruditapes_c17219	269	238
ruditapes_c1722	7	5
ruditapes_c17221	64	42
ruditapes_c17222	4	17
ruditapes_c17223	14	0
ruditapes_c17226	175	219
ruditapes_c17227	70	31
ruditapes_c17229	5	14
ruditapes_c17230	0	6
ruditapes_c17232	0	0
ruditapes_c17233	0	0
ruditapes_c17234	167	147
ruditapes_c17235	20	13
ruditapes_c17236	41	30
ruditapes_c17237	19	9
ruditapes_c17238	60	14
ruditapes_c17239	15	38
ruditapes_c1724	5	9
ruditapes_c17241	37	30
ruditapes_c17242	26	42
ruditapes_c17243	41	131
ruditapes_c17244	62	26
ruditapes_c17245	0	3
ruditapes_c17247	6	7
ruditapes_c17249	2	0
ruditapes_c17250	13	7
ruditapes_c17251	2	2
ruditapes_c17252	3	0
ruditapes_c17253	6	1
ruditapes_c17254	115	32
ruditapes_c17255	1117	1122
ruditapes_c17256	1	1
ruditapes_c17257	119	138
ruditapes_c17259	396	276
ruditapes_c17260	512	1006
ruditapes_c17261	80	127
ruditapes_c17263	6	5
ruditapes_c17264	181	40
ruditapes_c17265	189	110
ruditapes_c17266	5	2
ruditapes_c17269	6	2
ruditapes_c1727	304	247
ruditapes_c17270	120	100
ruditapes_c17271	52	64
ruditapes_c17272	2	4
ruditapes_c17273	2	5
ruditapes_c17276	0	1
ruditapes_c17278	1	1
ruditapes_c17279	2	8
ruditapes_c17280	77	13
ruditapes_c17282	116	231
ruditapes_c17283	18	25
ruditapes_c17284	1	0
ruditapes_c17285	18	7
ruditapes_c17286	26	22
ruditapes_c17287	1	0
ruditapes_c17290	130	40
ruditapes_c17292	44	12
ruditapes_c17293	125	77
ruditapes_c17294	25	9
ruditapes_c17295	56	6
ruditapes_c17296	458	241
ruditapes_c17297	46	80
ruditapes_c17298	54	25
ruditapes_c17299	7	0
ruditapes_c17300	182	85
ruditapes_c17301	1	0
ruditapes_c17302	0	4
ruditapes_c17303	5	1
ruditapes_c17304	66	36
ruditapes_c17305	0	1
ruditapes_c17306	212	74
ruditapes_c17307	21	14
ruditapes_c17308	2	2
ruditapes_c17309	40	32
ruditapes_c1731	9	1
ruditapes_c17310	327	293
ruditapes_c17311	3	0
ruditapes_c17312	1	7
ruditapes_c17313	220	195
ruditapes_c17314	0	0
ruditapes_c17315	0	3
ruditapes_c17316	0	0
ruditapes_c17317	1	4
ruditapes_c17318	122	153
ruditapes_c17319	6	19
ruditapes_c1732	11	9
ruditapes_c17320	113	96
ruditapes_c17322	0	0
ruditapes_c17323	273	246
ruditapes_c17324	3	8
ruditapes_c17325	77	49
ruditapes_c17327	37	14
ruditapes_c17329	39	20
ruditapes_c17330	0	1
ruditapes_c17331	0	0
ruditapes_c17332	21	2
ruditapes_c17333	113	72
ruditapes_c17334	52	12
ruditapes_c17335	174	96
ruditapes_c17336	0	0
ruditapes_c17337	50	83
ruditapes_c17338	17	22
ruditapes_c17339	500	473
ruditapes_c17341	3	1
ruditapes_c17342	0	0
ruditapes_c17343	0	0
ruditapes_c17345	12	14
ruditapes_c17346	3	9
ruditapes_c17347	32	38
ruditapes_c17348	32	28
ruditapes_c17349	53	188
ruditapes_c17350	5	5
ruditapes_c17352	0	0
ruditapes_c17353	0	9
ruditapes_c17354	38	11
ruditapes_c17356	351	128
ruditapes_c17357	0	0
ruditapes_c17359	114	39
ruditapes_c1736	28	14
ruditapes_c17360	0	3
ruditapes_c17361	110	47
ruditapes_c17363	105	85
ruditapes_c17364	80	46
ruditapes_c17365	13	9
ruditapes_c17366	4	10
ruditapes_c17367	86	90
ruditapes_c17368	0	0
ruditapes_c17369	0	0
ruditapes_c1737	2006	2439
ruditapes_c17370	1	1
ruditapes_c17371	143	423
ruditapes_c17373	2	0
ruditapes_c17374	118	89
ruditapes_c17375	1	0
ruditapes_c17376	1	0
ruditapes_c17377	98	32
ruditapes_c17378	1	0
ruditapes_c17379	644	368
ruditapes_c17380	16	0
ruditapes_c17382	376	115
ruditapes_c17384	17	13
ruditapes_c17387	124	124
ruditapes_c17388	169	51
ruditapes_c1739	458	331
ruditapes_c17390	226	311
ruditapes_c17391	77	48
ruditapes_c17392	6	0
ruditapes_c17394	5	11
ruditapes_c17395	30	17
ruditapes_c17396	0	0
ruditapes_c17397	104	351
ruditapes_c17398	41	44
ruditapes_c17399	11	22
ruditapes_c1740	11336	3897
ruditapes_c17400	2	1
ruditapes_c17401	12	7
ruditapes_c17402	39	23
ruditapes_c17403	385	258
ruditapes_c17404	17	20
ruditapes_c17405	11	14
ruditapes_c17407	17	1
ruditapes_c17408	31	5
ruditapes_c17409	0	3
ruditapes_c1741	62	118
ruditapes_c17410	6	7
ruditapes_c17411	483	230
ruditapes_c17412	1	0
ruditapes_c17414	88	28
ruditapes_c17415	41	25
ruditapes_c17416	7	17
ruditapes_c17417	340	166
ruditapes_c17418	331	222
ruditapes_c17419	6	0
ruditapes_c1742	31	17
ruditapes_c17420	11	10
ruditapes_c17422	2	6
ruditapes_c17423	52	6
ruditapes_c17424	82	51
ruditapes_c17425	0	4
ruditapes_c17426	1	3
ruditapes_c17427	4	0
ruditapes_c17428	88	76
ruditapes_c17429	10	19
ruditapes_c1743	0	1
ruditapes_c17430	3	1
ruditapes_c17431	197	115
ruditapes_c17432	0	0
ruditapes_c17433	169	126
ruditapes_c17435	14	12
ruditapes_c17437	0	1
ruditapes_c17438	31	45
ruditapes_c17439	38	23
ruditapes_c1744	0	0
ruditapes_c17441	5	9
ruditapes_c17442	10	4
ruditapes_c17443	14	7
ruditapes_c17444	3	4
ruditapes_c17445	0	0
ruditapes_c17446	21	3
ruditapes_c17447	15	0
ruditapes_c17448	0	0
ruditapes_c1745	411	390
ruditapes_c17450	4	0
ruditapes_c17451	67	26
ruditapes_c17452	0	3
ruditapes_c17453	8	3
ruditapes_c17455	12	4
ruditapes_c17456	96	116
ruditapes_c17457	94	22
ruditapes_c17458	30	20
ruditapes_c17459	3	0
ruditapes_c17460	92	48
ruditapes_c17461	0	0
ruditapes_c17462	0	0
ruditapes_c17463	0	0
ruditapes_c17465	790	638
ruditapes_c17466	51	16
ruditapes_c17468	30	34
ruditapes_c17469	12	11
ruditapes_c17470	170	53
ruditapes_c17471	34	9
ruditapes_c17472	3	0
ruditapes_c17473	360	209
ruditapes_c17475	12	1
ruditapes_c17476	1	0
ruditapes_c17477	15	7
